document_id;word_id;word;sentence;synonims
80;861;labor;Como demuestran los datos, año tras año aumentan los españoles que se decantan por dedicar parte de sus impuestos a mantener la labor de las organizaciones sociales;trabajo
80;1454;logrando;Si en 2008 fueron 7,9 millones los contribuyentes que marcaron la casilla 106, el año pasado fueron cerca de 11 millones, logrando una recaudación de 334,4 millones de euros, un 36% más que hace una década;consiguiendo, alcanzando
80;1855;década;Casi 11 millones de españoles marcan la «X Solidaria», un 37% más que hace una década;10 años
80;1997;contribuyentes;Un total de 10.886.942 contribuyentes marcaron la «X Solidaria» en la última declaración de la renta, un 37% más que hace una década;tributantes
80;1998;declaración de la renta;Un total de 10.886.942 contribuyentes marcaron la «X Solidaria» en la última declaración de la renta, un 37% más que hace una década;impuestos que pagan los ciudadanos
80;1999;gesto;El objetivo de las ONG es llegar al 45% de españoles que aún no marcan la casilla 106, un gesto que no implica esfuerzo económico y que en 2018 supuso más de 334,4 millones de euros para organizaciones solidarias;movimiento
80;2000;implica;El objetivo de las ONG es llegar al 45% de españoles que aún no marcan la casilla 106, un gesto que no implica esfuerzo económico y que en 2018 supuso más de 334,4 millones de euros para organizaciones solidarias;entraña, significa, supone, acarrea
80;2001;económico;El objetivo de las ONG es llegar al 45% de españoles que aún no marcan la casilla 106, un gesto que no implica esfuerzo económico y que en 2018 supuso más de 334,4 millones de euros para organizaciones solidarias;de dinero
80;2002;próxima;"""Es un gesto muy sencillo y puede ayudar a muchas personas"", explicó este martes la presidenta de la Plataforma de ONG de Acción Social, Asunción Montero, durante la presentación de la campaña impulsada por las entidades sociales de cara a la próxima declaración de la renta, con la que piden que se marque la «X Solidaria»";siguiente
80;2003;destinada;Se trata de la casilla 106, destinada a Actividades de Interés Social;asignada
80;2004;decantan;Como demuestran los datos, año tras año aumentan los españoles que se decantan por dedicar parte de sus impuestos a mantener la labor de las organizaciones sociales;deciden, toman partido
80;2007;tercer sector;Apoyo al tercer sector;entidades voluntarias sin ánimo de lucro
80;2008;conducido;En el acto, conducido por la periodista Ana Pastor, el presidente de la Plataforma del Tercer Sector, Luciano Poyato, puso de relieve la vigencia y el éxito de la «X Solidaria»;moderado
80;2009;vigencia;En el acto, conducido por la periodista Ana Pastor, el presidente de la Plataforma del Tercer Sector, Luciano Poyato, puso de relieve la vigencia y el éxito de la «X Solidaria»;validez, valor
80;2011;casualidad;"""Que llevemos 30 años no es casualidad"", relató";azar, suerte, coincidencia, carambola, chiripa
80;2012;salarios;La vicepresidenta de Cruz Roja Española, Manuela Cabrero, defendió que unos salarios dignos permiten, además, que la contribución al Tercer Sector a través del IRPF sea mejor;sueldos
80;2014;inconcebible;"En este sentido, criticó que existan trabajadores pobres que ""trabajan de sol a sol y aún tienen carencias"", algo ""inconcebible en un país desarrollado""";incomprensible
80;2015;bondades;María Teresa Izquierdo, mujer migrante de Colombia con 63 años y beneficiaria de la Fundación Cepaim, explicó las bondades de los programas que se financian con el 0,7% del IRPF y que ella misma pudo ampliar sus horizontes laborales pese a su edad y origen;altruismo
80;2016;paradigmático;"""El impacto de la «X Solidaria» es un ejemplo paradigmático de eficacia, pues son pocas las políticas públicas que consiguen hacer tanto bien con tan pocos recursos"", señaló la secretaria de Estado";modélico, ejemplar
80;2017;senda;"Para seguir en esta senda, como dijo Izquierdo, ""es responsabilidad de todos enseñar también a nuestros hijos a ser solidarios""";camino, vía
81;415;promoción;También ha asegurado que hay que poner el foco en políticas transversales de promoción de la autonomía”;mejora
81;941;austeridad;No obstante, ha reconocido que “la llegada de la crisis impidió la consolidación de las medidas adoptadas en los años anteriores a ella y las políticas de austeridad no sólo frenaron la adaptación de nuestro Estado de Bienestar a los cambios sociales sino que provocaron un grave retroceso en los programas de protección social, debilitando el Estado de Bienestar y quebrantando la igualdad de oportunidades”.;ahorro
81;1176;regular;Al contrario, Carcedo considera que en este momento “se debe completar la cartera de servicios y prestaciones, mediante la incorporación de la prestación de la teleasistencia avanzada y regular expresamente la figura del asistente personal”.;establecer, reglamentar, determinar
81;1806;foco;También ha asegurado que hay que poner el foco en políticas transversales de promoción de la autonomía”;atención
81;2018;expansión;La Ministra de Sanidad, Consumo y Bienestar Social, María Luisa Carcedo, ha puesto en valor el papel de la Ley de Dependencia en la expansión del sistema de protección social, y con ello del cuarto pilar del Estado del Bienestar: los Servicios Sociales;difusión
81;2019;impidió;No obstante, ha reconocido que “la llegada de la crisis impidió la consolidación de las medidas adoptadas en los años anteriores a ella y las políticas de austeridad no sólo frenaron la adaptación de nuestro Estado de Bienestar a los cambios sociales sino que provocaron un grave retroceso en los programas de protección social, debilitando el Estado de Bienestar y quebrantando la igualdad de oportunidades”.;dificultó, paralizó, frenó, evitó
81;2021;frenaron;No obstante, ha reconocido que “la llegada de la crisis impidió la consolidación de las medidas adoptadas en los años anteriores a ella y las políticas de austeridad no sólo frenaron la adaptación de nuestro Estado de Bienestar a los cambios sociales sino que provocaron un grave retroceso en los programas de protección social, debilitando el Estado de Bienestar y quebrantando la igualdad de oportunidades”.;paralizaron, detuvieron
81;2022;provocaron;No obstante, ha reconocido que “la llegada de la crisis impidió la consolidación de las medidas adoptadas en los años anteriores a ella y las políticas de austeridad no sólo frenaron la adaptación de nuestro Estado de Bienestar a los cambios sociales sino que provocaron un grave retroceso en los programas de protección social, debilitando el Estado de Bienestar y quebrantando la igualdad de oportunidades”.;causaron, ocasionaron
81;2023;grave;No obstante, ha reconocido que “la llegada de la crisis impidió la consolidación de las medidas adoptadas en los años anteriores a ella y las políticas de austeridad no sólo frenaron la adaptación de nuestro Estado de Bienestar a los cambios sociales sino que provocaron un grave retroceso en los programas de protección social, debilitando el Estado de Bienestar y quebrantando la igualdad de oportunidades”.;importante, considerable, serio
81;2024;quebrantando;No obstante, ha reconocido que “la llegada de la crisis impidió la consolidación de las medidas adoptadas en los años anteriores a ella y las políticas de austeridad no sólo frenaron la adaptación de nuestro Estado de Bienestar a los cambios sociales sino que provocaron un grave retroceso en los programas de protección social, debilitando el Estado de Bienestar y quebrantando la igualdad de oportunidades”.;debilitando, deteriorando, estropeando, dañando
81;2025;completar;Al contrario, Carcedo considera que en este momento “se debe completar la cartera de servicios y prestaciones, mediante la incorporación de la prestación de la teleasistencia avanzada y regular expresamente la figura del asistente personal”.;perfeccionar
81;2026;incorporación;Al contrario, Carcedo considera que en este momento “se debe completar la cartera de servicios y prestaciones, mediante la incorporación de la prestación de la teleasistencia avanzada y regular expresamente la figura del asistente personal”.;integración, introducción
81;2028;enunciado;María Luisa Carcedo también ha hecho hincapié en el primer enunciado de la ley, la promoción de la autonomía personal, “hay que promover el envejecimiento activo, dar vida a los años”, ha defendido;epígrafe, título
81;2031;sólido;Por otra parte, la Ministra ha defendido “un sólido sistema público con derechos universales como elemento troncal de la ciudadanía”;estable, firme
81;2032;troncal;Por otra parte, la Ministra ha defendido “un sólido sistema público con derechos universales como elemento troncal de la ciudadanía”;central
81;2033;blinde;María Luisa Carcedo ha asegurado que “España necesita un Estado de Bienestar que garantice y blinde derechos universales de ciudadanía y proteja contra la exclusión social”;proteja
81;2034;proteja;María Luisa Carcedo ha asegurado que “España necesita un Estado de Bienestar que garantice y blinde derechos universales de ciudadanía y proteja contra la exclusión social”;ayude, auxilie, socorra
81;2035;partidaria;Para ello, se ha mostrado partidaria de “avanzar en una ley marco que defina el alcance, regule una cartera básica de servicios sociales y su organización y estructuras profesionales, siempre en el respeto a las competencias definidas en la Constitución”.;a favor
82;429;estigma;“Ello supone disminuir el impacto del trauma, reducir el estigma y facilitar la búsqueda de apoyo”, ha argumentado.;huella, marca
82;480;intervienen;Carcedo ha defendido planes de formación y cursos homologados para los diferentes profesionales y agentes que intervienen en este proceso.;participan
82;563;existencia;Para ello, hay que desmontar los mitos que lo rodean, como que no solo se quitan la vida personas con trastornos mentales, o que la persona cuando se suicida quiere acabar con su propia existencia;vida
82;1156;estereotipos;La Ministra ha explicado que la Estrategia Nacional de Salud Mental tiene como objetivos fundamentales sensibilizar e informar a la población, combatiendo estereotipos, ofreciendo testimonios en primera persona y visibilizando y dando apoyo institucional;clichés, tópicos
82;1828;agentes;Carcedo ha defendido planes de formación y cursos homologados para los diferentes profesionales y agentes que intervienen en este proceso.;personas
82;1891;desmontar;Para ello, hay que desmontar los mitos que lo rodean, como que no solo se quitan la vida personas con trastornos mentales, o que la persona cuando se suicida quiere acabar con su propia existencia;desarmar, desarticular, desmantelar
82;2036;suicidio;La Ministra de Sanidad, Consumo y Bienestar Social, María Luisa Carcedo, ha asegurado hoy que “hay que romper el silencio y hablar de suicidio para que deje de ser un problema oculto”;quitarse la vida, autolesionarse, matarse
82;2037;oculto;La Ministra de Sanidad, Consumo y Bienestar Social, María Luisa Carcedo, ha asegurado hoy que “hay que romper el silencio y hablar de suicidio para que deje de ser un problema oculto”;secreto, encubierto, escondido, ignorado
82;2038;órbita;Hay que “atraerlo a la órbita de la salud pública”, ha asegurado la Ministra en la inauguración de la jornada sobre prevención del suicidio ‘Una realidad silenciada’, organizada por la Confederación Salud Mental España en Madrid;ámbito, área, campo, esfera, terreno
82;2042;testimonios;La Ministra ha explicado que la Estrategia Nacional de Salud Mental tiene como objetivos fundamentales sensibilizar e informar a la población, combatiendo estereotipos, ofreciendo testimonios en primera persona y visibilizando y dando apoyo institucional;declaraciones
82;2043;homologados;Carcedo ha defendido planes de formación y cursos homologados para los diferentes profesionales y agentes que intervienen en este proceso.;validados
82;2046;tentativa;En este sentido, es importante la consolidación del Código de Riesgo de Suicidio, que permita que la persona identificada con riesgo grave de suicidio o tentativa sea atendida en un muy breve lapso de tiempo, ha destacado la Ministra;intento
82;2047;lapso;En este sentido, es importante la consolidación del Código de Riesgo de Suicidio, que permita que la persona identificada con riesgo grave de suicidio o tentativa sea atendida en un muy breve lapso de tiempo, ha destacado la Ministra;plazo, periodo
82;2048;breve;En este sentido, es importante la consolidación del Código de Riesgo de Suicidio, que permita que la persona identificada con riesgo grave de suicidio o tentativa sea atendida en un muy breve lapso de tiempo, ha destacado la Ministra;corto
82;2049;trauma;“Ello supone disminuir el impacto del trauma, reducir el estigma y facilitar la búsqueda de apoyo”, ha argumentado.;shock, choque emocional, conmoción
82;2051;drama;Detrás de estas cifras, como ha destacado la Ministra, “hay un drama humano y familiar”;tragedia, desdicha, catástrofe, desgracia
82;2052;traslada;María Luisa Carcedo traslada al Gobierno el informe sobre políticas de discapacidad presentado esta semana ante la ONU;expone, cuenta
83;339;Enfoque;También abandona la concepción médico-rehabilitadora y asistencial y la sustituye por el enfoque “convencionalista”, basado en el reconocimiento de los derechos y deberes de las personas con discapacidad.;punto de vista, planteamiento
83;502;reforma;El informe recoge la reforma del artículo 49 de la Constitución, incluida en el anteproyecto presentado el pasado 7 de diciembre;modificación, cambio
83;517;requieran;Las administraciones educativas continuarán prestando el apoyo necesario a los centros de educación especial para que estos, además de escolarizar a los alumnos y alumnas que requieran una atención muy especializada, desempeñen la función de centros de referencia y apoyo para los centros ordinarios.;necesiten, precisen
83;554;recomendaciones;Cumpliendo con el artículo 12 de la Convención y acorde a las recomendaciones emitidas por la ONU en 2011, el 21 de septiembre de 2018, el Consejo de Ministros informó en primera vuelta del Anteproyecto de Ley por la que se reforma la legislación civil y procesal en materia de discapacidad que afecta al Código Civil, de la Ley de Enjuiciamiento Civil, la Ley Hipotecaria y la del Registro Civil.;consejos, sugerencias
83;924;actualizar;El objetivo es actualizar su contenido, tanto desde el punto de vista del lenguaje, como de su estructura y contenido;poner al día
83;2053;vela;España se examinó ante el Comité de la ONU que vela por el cumplimiento de la Convención Internacional sobre los Derechos de las Personas con Discapacidad.;vigila
83;2054;sufragio;El pasado mes de noviembre, las Cortes Generales aprobaron la modificación de la Ley Orgánica del Régimen Electoral General (LOREG), con el objetivo de reconocer el derecho al sufragio de todas las personas con discapacidad;voto
83;2057;sustituye;Por una parte, sustituye la palabra “disminuidos” por “personas con discapacidad”;cambia
83;2058;abandona;También abandona la concepción médico-rehabilitadora y asistencial y la sustituye por el enfoque “convencionalista”, basado en el reconocimiento de los derechos y deberes de las personas con discapacidad.;deja
83;2059;concepción;También abandona la concepción médico-rehabilitadora y asistencial y la sustituye por el enfoque “convencionalista”, basado en el reconocimiento de los derechos y deberes de las personas con discapacidad.;idea, pensamiento
83;2061;basado;También abandona la concepción médico-rehabilitadora y asistencial y la sustituye por el enfoque “convencionalista”, basado en el reconocimiento de los derechos y deberes de las personas con discapacidad.;fundamentado
83;2062;acorde;Cumpliendo con el artículo 12 de la Convención y acorde a las recomendaciones emitidas por la ONU en 2011, el 21 de septiembre de 2018, el Consejo de Ministros informó en primera vuelta del Anteproyecto de Ley por la que se reforma la legislación civil y procesal en materia de discapacidad que afecta al Código Civil, de la Ley de Enjuiciamiento Civil, la Ley Hipotecaria y la del Registro Civil.;de acuerdo, conforme
83;2064;emitidas;Cumpliendo con el artículo 12 de la Convención y acorde a las recomendaciones emitidas por la ONU en 2011, el 21 de septiembre de 2018, el Consejo de Ministros informó en primera vuelta del Anteproyecto de Ley por la que se reforma la legislación civil y procesal en materia de discapacidad que afecta al Código Civil, de la Ley de Enjuiciamiento Civil, la Ley Hipotecaria y la del Registro Civil.;dichas, expuestas, expresadas
83;2065;sienta las bases;Este Anteproyecto sienta las bases para cambiar el sistema vigente en la legislación española en el que predomina la orden judicial que impide la toma de decisiones a las personas con discapacidad intelectual o problemas de salud mental;establecer los principios
83;2066;vigente;Este Anteproyecto sienta las bases para cambiar el sistema vigente en la legislación española en el que predomina la orden judicial que impide la toma de decisiones a las personas con discapacidad intelectual o problemas de salud mental;actual
83;2067;predomina;Este Anteproyecto sienta las bases para cambiar el sistema vigente en la legislación española en el que predomina la orden judicial que impide la toma de decisiones a las personas con discapacidad intelectual o problemas de salud mental;domina, prevalece
83;2068;alumnado;Establece que, el Gobierno, en colaboración con las administraciones educativas desarrollará un plan para que, en el plazo de 10 años –y siguiendo la Convención de los Derechos de las Personas con Discapacidad de Naciones Unidas y en cumplimiento del cuarto Objetivo de Desarrollo Sostenible de la Agenda 2030–, los centros ordinarios cuenten con los recursos necesarios para poder atender en las mejores condiciones al alumnado con discapacidad.;estudiantes
83;2069;prestando;Las administraciones educativas continuarán prestando el apoyo necesario a los centros de educación especial para que estos, además de escolarizar a los alumnos y alumnas que requieran una atención muy especializada, desempeñen la función de centros de referencia y apoyo para los centros ordinarios.;dando
83;2071;sufragar;Este Real Decreto-Ley también establece la necesidad de elevar y destinar el fondo de reserva de la comunidad de propietarios a sufragar inversiones de accesibilidad.;pagar, costear
84;396;expectativas;El tercer objetivo general planteado en el documento, informar de los problemas de suministro, tiene como finalidad satisfacer, en la medida de lo posible, las expectativas de pacientes y profesionales sanitarios proporcionándoles información de máxima utilidad de la forma más ágil.;esperanzas
84;411;plantea;El texto plantea tres objetivos generales para mejorar la prevención, gestión e información sobre los problemas de suministro;expone, presenta, formula, sugiere, propone
84;428;integrar;"Para ello el borrador del Plan propone, entre otras medidas, proporcionar un servicio de comunicación activa, permanentemente actualizada y accesible sobre los problemas de suministro en la página web de la Aemps; e integrar la información sobre los problemas de falta de suministro con los sistemas de información de los profesionales sanitarios para que esté disponible en sus aplicaciones, tanto para la dispensación como para la prescripción.";añadir
84;455;coordinación;Existe además un cuarto objetivo transversal que es la coordinación con otros países de la UE así como la participación e involucración de las partes interesadas (pacientes, profesionales sanitarios, administraciones sanitarias, distribuidores e industria) y la evaluación continua del Plan.;organización
84;462;abastecimiento;Sanidad aborda con administraciones sanitarias, profesionales, pacientes e industria nuevas medidas para garantizar el abastecimiento de medicamentos;provisión, aprovisionamiento, dotación, equipamiento
84;469;desabastecimiento;Cada uno de los objetivos generales dará lugar a medidas concretas que avancen en paralelo para hacer frente a las situaciones de desabastecimiento de medicamentos.;falta de provisiones
84;815;gestionar;Respecto a gestionar de forma eficiente los problemas de suministro se plantean tres grupos de medidas: identificación precoz, mejora de herramientas para la gestión y mejora de las actuaciones para obtener las alternativas terapéuticas;dirigir, organizar
84;978;actuaciones;Respecto a gestionar de forma eficiente los problemas de suministro se plantean tres grupos de medidas: identificación precoz, mejora de herramientas para la gestión y mejora de las actuaciones para obtener las alternativas terapéuticas;forma de proceder, forma de actuar
84;1480;diversas;Las causas son muy diversas aunque en la mayoría de los casos se debe a problemas de capacidad y fabricación de los laboratorios, y rotura de stock por incrementos no previstos en las ventas;distintas, diferentes
84;1899;aportaciones;El Ministerio de Sanidad, Consumo y Bienestar Social ha trasladado hoy a técnicos de las administraciones sanitarias, profesionales sanitarios, pacientes, distribuidores e industria un primer borrador del Plan de Garantías de abastecimiento de medicamentos para que hagan aportaciones de mejora;propuestas, sugerencias
84;1950;Satisfacer;El tercer objetivo general planteado en el documento, informar de los problemas de suministro, tiene como finalidad satisfacer, en la medida de lo posible, las expectativas de pacientes y profesionales sanitarios proporcionándoles información de máxima utilidad de la forma más ágil.;cubrir
84;2073;borrador;El Ministerio de Sanidad, Consumo y Bienestar Social ha trasladado hoy a técnicos de las administraciones sanitarias, profesionales sanitarios, pacientes, distribuidores e industria un primer borrador del Plan de Garantías de abastecimiento de medicamentos para que hagan aportaciones de mejora;esbozo, esquema, boceto
84;2077;involucración;Existe además un cuarto objetivo transversal que es la coordinación con otros países de la UE así como la participación e involucración de las partes interesadas (pacientes, profesionales sanitarios, administraciones sanitarias, distribuidores e industria) y la evaluación continua del Plan.;implicación , compromiso
84;2078;evaluación;Existe además un cuarto objetivo transversal que es la coordinación con otros países de la UE así como la participación e involucración de las partes interesadas (pacientes, profesionales sanitarios, administraciones sanitarias, distribuidores e industria) y la evaluación continua del Plan.;valoración
84;2079;concretas;Cada uno de los objetivos generales dará lugar a medidas concretas que avancen en paralelo para hacer frente a las situaciones de desabastecimiento de medicamentos.;precisas
84;2081;figuran;"Entre las medidas relacionadas con la prevención los problemas de suministro, figuran un plan de control de los medicamentos comercializados; la adopción de medidas reguladoras; la adopción de medidas especiales para los medicamentos esenciales; y la revisión de la política sancionadora en función del impacto clínico y de la gravedad del problema de suministro originado.";hay
84;2082;comercializados;"Entre las medidas relacionadas con la prevención los problemas de suministro, figuran un plan de control de los medicamentos comercializados; la adopción de medidas reguladoras; la adopción de medidas especiales para los medicamentos esenciales; y la revisión de la política sancionadora en función del impacto clínico y de la gravedad del problema de suministro originado.";a la venta
84;2083;adopción;"Entre las medidas relacionadas con la prevención los problemas de suministro, figuran un plan de control de los medicamentos comercializados; la adopción de medidas reguladoras; la adopción de medidas especiales para los medicamentos esenciales; y la revisión de la política sancionadora en función del impacto clínico y de la gravedad del problema de suministro originado.";toma
84;2088;proporcionándoles;El tercer objetivo general planteado en el documento, informar de los problemas de suministro, tiene como finalidad satisfacer, en la medida de lo posible, las expectativas de pacientes y profesionales sanitarios proporcionándoles información de máxima utilidad de la forma más ágil.;dándoles
84;2089;máxima;El tercer objetivo general planteado en el documento, informar de los problemas de suministro, tiene como finalidad satisfacer, en la medida de lo posible, las expectativas de pacientes y profesionales sanitarios proporcionándoles información de máxima utilidad de la forma más ágil.;mucha
84;2090;utilidad;El tercer objetivo general planteado en el documento, informar de los problemas de suministro, tiene como finalidad satisfacer, en la medida de lo posible, las expectativas de pacientes y profesionales sanitarios proporcionándoles información de máxima utilidad de la forma más ágil.;interés, provecho
84;2091;ágil;El tercer objetivo general planteado en el documento, informar de los problemas de suministro, tiene como finalidad satisfacer, en la medida de lo posible, las expectativas de pacientes y profesionales sanitarios proporcionándoles información de máxima utilidad de la forma más ágil.;rápida, fluida, dinámica
84;2094;rotura de stock;Las causas son muy diversas aunque en la mayoría de los casos se debe a problemas de capacidad y fabricación de los laboratorios, y rotura de stock por incrementos no previstos en las ventas;falta de existencias, falta de mercancía
84;2095;incrementos;Las causas son muy diversas aunque en la mayoría de los casos se debe a problemas de capacidad y fabricación de los laboratorios, y rotura de stock por incrementos no previstos en las ventas;aumentos
84;2096;previstos;Las causas son muy diversas aunque en la mayoría de los casos se debe a problemas de capacidad y fabricación de los laboratorios, y rotura de stock por incrementos no previstos en las ventas;esperados, planeados
84;2097;batería;España cuenta ya con una batería de medidas ante problemas de desabastecimiento como son la distribución controlada de las unidades disponibles, la solicitud a otros laboratorios con el mismo medicamento para que aumente su producción, la paralización de posibles exportaciones de medicamentos en riesgo de problemas de suministro o la importación excepcional de medicamentos extranjeros;serie
85;227;clave;El director general del Instituto de Mayores y Servicios Sociales (Imserso) ha destacado el papel del trabajo social desde los años 80, “una profesión que ha sido clave en el impulso dado para que los servicios sociales sean considerados hoy día en todas las autonomías un conjunto de servicios y prestaciones como derechos subjetivos ante una necesidad social de una persona”.;esencial, fundamental
85;1026;impulso;El director general del Instituto de Mayores y Servicios Sociales (Imserso) ha destacado el papel del trabajo social desde los años 80, “una profesión que ha sido clave en el impulso dado para que los servicios sociales sean considerados hoy día en todas las autonomías un conjunto de servicios y prestaciones como derechos subjetivos ante una necesidad social de una persona”.;empujón
85;2100;asesoramiento;El director general del Imserso destacó entre las labores propias del trabajador social el asesoramiento, prestar servicios de ayuda a domicilio, en centros de día, la atención residencial o atender las necesidades específicas en el ámbito de la infancia, así como “la detección de situaciones de violencia de género -también puestas hoy tanto en cuestión-, o en el campo de la inmigración;orientación, consejo, información
85;2101;pro;Siempre en pro de ayudar a las personas que tienen necesidades;en favor de , a beneficio de
85;2102;hueco;Así que animo a seguir reivindicando su papel y que el trabajo social tenga el hueco que se merece dentro de las instituciones y diferentes profesiones”;espacio
85;2103;campus;El alumnado tuvo un papel importante y representó durante la mañana en el pasillo central del campus microteatros “para reivindicar y visibilizar el papel del trabajador social en el ámbito de las necesidades de una sociedad más justa e igualitaria”, ha explicado la decana de Psicología, Encarna Carmona;universidad
85;2104;decana;El alumnado tuvo un papel importante y representó durante la mañana en el pasillo central del campus microteatros “para reivindicar y visibilizar el papel del trabajador social en el ámbito de las necesidades de una sociedad más justa e igualitaria”, ha explicado la decana de Psicología, Encarna Carmona;directora, presidenta, rectora
85;2105;nichos;Por la tarde se desarrolló una mesa profesional en la que se expusieron los distintos sectores laborales del trabajador social para que los estudiantes comiencen a conocer en qué nichos de trabajo pueden encontrar una salida profesional.;espacios, ámbitos
85;2110;precariedad;Algunos de los aspectos incluidos en este borrador hacen referencia a medidas para combatir la precariedad y la temporalidad.;inestabilidad, inseguridad, fragilidad
86;350;consenso;Carcedo traslada a los grupos de trabajo un primer borrador del documento de consenso de atención primaria;acuerdo
86;411;plantea;Otra de las medidas plantea que los contratos de los residentes que finalicen el MIR tengan, al menos, dos años de duración.;propone
86;514;reforzar;El documento está estructurado en seis estrategias: reforzar el compromiso del Ministerio de Sanidad, Consumo y Bienestar Social con el liderazgo de la Atención Primaria, consolidar una política presupuestaria y de recursos humanos que garantice la efectividad y la calidad de la Atención Primaria y mejorar la capacidad resolutiva y la coordinación con el resto de ámbitos asistenciales, servicios e instituciones.;fortalecer
86;743;criterios;También se propone dimensionar las plantillas de profesionales con unos criterios que garanticen que los cupos de pacientes estén en relación con las características demográficas y epidemiológicas de la población;normas, pautas, principios
86;812;aspectos;A ello se suman otros aspectos, como introducir la medicina de familia en la formación universitaria de los médicos necesaria para obtener su graduación, así como poner en marcha programas de rotación en medicina de familia de otras especialidades durante el MIR .;elementos
86;1916;demográficas;También se propone dimensionar las plantillas de profesionales con unos criterios que garanticen que los cupos de pacientes estén en relación con las características demográficas y epidemiológicas de la población;de población
86;2107;representantes;En el encuentro, además de informar a los representantes de los sistemas sanitarios autonómicos de los trabajos realizados en relación con esta iniciativa, se ha trasladado a los representantes de las comunidades autónomas un primer borrador del documento.;portavoces, delegados, encargados
86;2109;resolutiva;El documento está estructurado en seis estrategias: reforzar el compromiso del Ministerio de Sanidad, Consumo y Bienestar Social con el liderazgo de la Atención Primaria, consolidar una política presupuestaria y de recursos humanos que garantice la efectividad y la calidad de la Atención Primaria y mejorar la capacidad resolutiva y la coordinación con el resto de ámbitos asistenciales, servicios e instituciones.;de resolver
86;2111;temporalidad;Algunos de los aspectos incluidos en este borrador hacen referencia a medidas para combatir la precariedad y la temporalidad.;eventualidad
86;2112;dimensionar;También se propone dimensionar las plantillas de profesionales con unos criterios que garanticen que los cupos de pacientes estén en relación con las características demográficas y epidemiológicas de la población;valorar, medir
86;2114;cupos;También se propone dimensionar las plantillas de profesionales con unos criterios que garanticen que los cupos de pacientes estén en relación con las características demográficas y epidemiológicas de la población;cuotas
86;2116;epidemiológicas;También se propone dimensionar las plantillas de profesionales con unos criterios que garanticen que los cupos de pacientes estén en relación con las características demográficas y epidemiológicas de la población;de enfermedades
86;2118;finalicen;Otra de las medidas plantea que los contratos de los residentes que finalicen el MIR tengan, al menos, dos años de duración.;terminen
86;2120;graduación;A ello se suman otros aspectos, como introducir la medicina de familia en la formación universitaria de los médicos necesaria para obtener su graduación, así como poner en marcha programas de rotación en medicina de familia de otras especialidades durante el MIR .;título de grado, título universitario
86;2121;rotación;A ello se suman otros aspectos, como introducir la medicina de familia en la formación universitaria de los médicos necesaria para obtener su graduación, así como poner en marcha programas de rotación en medicina de familia de otras especialidades durante el MIR .;alternancia 
86;2122;convocado;Durante el día de hoy se ha convocado también a los representantes de los otros dos grupos de trabajo que han participado en la elaboración del documento, bajo la coordinación de los especialistas en atención primaria Amando Martín Zurro y Andreu Segura Benedicto.;citado
86;2123;convocados;En un segundo encuentro están convocados el grupo de profesionales, integrado por representantes de sociedades científicas, colegios profesionales y sindicatos de profesiones relacionados con la atención primaria.;llamados a participar
86;2124;citado;Así mismo se han citado hoy a los miembros del grupo de trabajo de usuarios, en el que se encuentran representados miembros de las asociaciones de pacientes y de consumidores.;mencionado
86;2125;trasladará;A todos ellos también se les trasladará el borrador del documento de consenso de Atención Primaria para que realicen las propuestas finales.;dará
86;2126;realicen;A todos ellos también se les trasladará el borrador del documento de consenso de Atención Primaria para que realicen las propuestas finales.;hagan
86;2127;celeridad;El encuentro de hoy forma parte del plan de trabajo que el Ministerio de Sanidad lleva desarrollando desde que el 16 de enero la ministra María Luisa Carcedo anunciara el compromiso de “poner en marcha, con la mayor celeridad, un proceso participativo para impulsar y adaptar la atención Primaria a las nuevas realidades sociales, demográficas y tecnológicas del Sistema Nacional de Salud”.;rapidez, prisa
87;208;tramitación;La tramitación se efectuará por procedimiento abierto, garantizando la máxima concurrencia de empresas mayoristas del sector turístico.;procedimiento
87;233;paliar;Favorecer la creación o mantenimiento del empleo en el sector turístico, con especial incidencia en el hotelero, durante la denominada temporada baja, contribuyendo, con ello, a paliar la estacionalidad del sector.;aminorar, mitigar
87;304;proporciona;Este programa se ha llevado a cabo con carácter ininterrumpido desde 1985 y proporciona a las personas mayores (pensionistas del Sistema de Seguridad Social y otras personas beneficiarias) la posibilidad de disfrutar de vacaciones, a precio reducido, durante la temporada baja turística, esto es, entre octubre y junio, con los siguientes objetivos:;da, ofrece
87;838;concurrencia;La tramitación se efectuará por procedimiento abierto, garantizando la máxima concurrencia de empresas mayoristas del sector turístico.;afluencia, cantidad
87;910;incidencia;Favorecer la creación o mantenimiento del empleo en el sector turístico, con especial incidencia en el hotelero, durante la denominada temporada baja, contribuyendo, con ello, a paliar la estacionalidad del sector.;efecto, repercusión
87;1237;aportación;El valor estimado del contrato, en el que se incluye la aportación del Imserso (20,39%) y la de los beneficiarios (79,61%), el periodo inicial, la posible prórroga por otras dos temporadas y las modificaciones previstas en los pliegos, asciende a 1.196.884.506,33 euros, IVA excluido.;contribución, aporte, participación, capital
87;1561;estimado;El valor estimado del contrato, en el que se incluye la aportación del Imserso (20,39%) y la de los beneficiarios (79,61%), el periodo inicial, la posible prórroga por otras dos temporadas y las modificaciones previstas en los pliegos, asciende a 1.196.884.506,33 euros, IVA excluido.;calculado
